t,q,p,E
8.540000000000000568e+01,-1.278168233169106084e-02,6.342353781942091165e-03,1.017984273617892981e-04
8.550000000000000000e+01,-1.208801596158547501e-02,7.517451459619587696e-03,1.013161031676409378e-04
8.560000000000000853e+01,-1.128107411689584054e-02,8.606119140282978558e-03,1.006639599438211507e-04
8.570000000000000284e+01,-1.037000642331567003e-02,9.598393417229395333e-03,9.983309470576042324e-05
8.580000000000001137e+01,-9.364906674316315557e-03,1.048536835106427673e-02,9.882221323807732533e-05
8.590000000000000568e+01,-8.276703083100314662e-03,1.125927349174882762e-02,9.763752674390004452e-05
8.600000000000000000e+01,-7.117041332070169271e-03,1.191353983325241055e-02,9.629235434044349439e-05
8.610000000000000853e+01,-5.898161657157942502e-03,1.244285316556932586e-02,9.480645291694335679e-05
8.620000000000000284e+01,-4.632771239249473469e-03,1.284319442360594594e-02,9.320510617887999179e-05
8.630000000000001137e+01,-3.333913222640454230e-03,1.311186675758923594e-02,9.151801362243526560e-05
8.640000000000000568e+01,-2.014833704168500148e-03,1.324750918769912293e-02,8.977802726681301400e-05
8.650000000000000000e+01,-6.888480161371589262e-04,1.325009684317586187e-02,8.801978897143751068e-05
8.660000000000000853e+01,6.307923355519726291e-04,1.312092791517342934e-02,8.627832416288422834e-05
8.670000000000000284e+01,1.931030787015972387e-03,1.286259758494452329e-02,8.458764826631211308e-05
8.680000000000001137e+01,3.199133578259656142e-03,1.247895931863438578e-02,8.297944066384019507e-05
8.690000000000000568e+01,4.422813143122695384e-03,1.197507403521458347e-02,8.148183712392466501e-05
8.700000000000000000e+01,5.590345826986055193e-03,1.135714777871968048e-02,8.011838606648889836e-05
8.710000000000000853e+01,6.690682835404070453e-03,1.063245862183989990e-02,7.890720657455414268e-05
8.720000000000000284e+01,7.713553359894283375e-03,9.809273644784854279e-03,7.786037743710356096e-05
8.730000000000001137e+01,8.649558951996443382e-03,8.896756901068992446e-03,7.698357671039027694e-05
8.740000000000000568e+01,9.490258280193472271e-03,7.904869385220090333e-03,7.627598111108530228e-05
8.750000000000000000e+01,1.022824152740854815e-02,6.844262074591224085e-03,7.573042404434626241e-05
8.760000000000000853e+01,1.085719379699547418e-02,5.726163170149784279e-03,7.533380089834841933e-05
8.770000000000000284e+01,1.137194699951573316e-02,4.562260723713417593e-03,7.506770073546648330e-05
8.780000000000001137e+01,1.176851982106881349e-02,3.364581864858206921e-03,7.490923495211112215e-05
8.790000000000000568e+01,1.204414549800216297e-02,2.145369849626340038e-03,7.483202628436574748e-05
8.800000000000000000e+01,1.219728723786215815e-02,9.169601930944461157e-04,7.480731597931743573e-05
8.810000000000000853e+01,1.222764125974541531e-02,-3.083428888655029808e-04,7.480514305707117997e-05
8.820000000000000284e+01,1.213612754600377347e-02,-1.518388494115793927e-03,7.479554771596739321e-05
8.830000000000001137e+01,1.192486851876712640e-02,-2.701298312801353376e-03,7.474975088231335725e-05
8.840000000000000568e+01,1.159715597540818093e-02,-3.845582005613817304e-03,7.464126383992323579e-05
8.850000000000000000e+01,1.115740672550711958e-02,-4.940247581244978405e-03,7.444688550119419180e-05
8.860000000000000853e+01,1.061110748559349580e-02,-5.974905718051227825e-03,7.414755020520978233e-05
8.870000000000000284e+01,9.964749686597097061e-03,-6.939867054690646714e-03,7.372899552665878589e-05
8.880000000000001137e+01,9.225754937228372241e-03,-7.826231559412477612e-03,7.318222729166878123e-05
8.890000000000000568e+01,8.402391985120131676e-03,-8.625969157075039431e-03,7.250376748521044192e-05
8.900000000000000000e+01,7.503686081934796484e-03,-9.331990906252439488e-03,7.169567954530010054e-05
8.910000000000000853e+01,6.539321726679552318e-03,-9.938210113549334271e-03,7.076537445303875736e-05
8.920000000000000284e+01,5.519539823071166300e-03,-1.043959287433413388e-02,6.972520962015825463e-05
8.930000000000001137e+01,4.455030331223853481e-03,-1.083219764280601329e-02,6.859190051246833960e-05
8.940000000000000568e+01,3.356821522028607691e-03,-1.111320354940198082e-02,6.738577193059761472e-05
8.950000000000000000e+01,2.236166965100858973e-03,-1.128092729531321274e-02,6.612988166897552889e-05
8.960000000000000853e+01,1.104431410102511748e-03,-1.133482856796823833e-02,6.484905370242496881e-05
8.970000000000000284e+01,-2.702330942666811438e-05,-1.127550404001810037e-02,6.356886080785843687e-05
8.980000000000001137e+01,-1.146951204043633772e-03,-1.110467012420953727e-02,6.231459781598450035e-05
8.990000000000000568e+01,-2.244332781826626801e-03,-1.082513476726854572e-02,6.111028618255393507e-05
9.000000000000000000e+01,-3.308482349680099723e-03,-1.044075867275707191e-02,5.997774856044838030e-05
9.010000000000000853e+01,-4.329150926626014993e-03,-9.956406443702171469e-03,5.893578850885050255e-05
9.020000000000000284e+01,-5.296623795159420382e-03,-9.377888228977306756e-03,5.799950563132005550e-05
9.030000000000001137e+01,-6.201811764028600585e-03,-8.711892553528702635e-03,5.717977051033620102e-05
9.040000000000000568e+01,-7.036335310717914404e-03,-7.965911079925084778e-03,5.648287696906449803e-05
9.050000000000000000e+01,-7.792600827925472325e-03,-7.148156135732741147e-03,5.591038190209919671e-05
9.060000000000000853e+01,-8.463868296966853277e-03,-6.267471898257553561e-03,5.545913527192436406e-05
9.070000000000000284e+01,-9.044309803319888416e-03,-5.333240179884218141e-03,5.512149531737984062e-05
9.080000000000001137e+01,-9.529058402607305106e-03,-4.355281803290557245e-03,5.488571681318736648e-05
9.090000000000000568e+01,-9.914246944240341988e-03,-3.343754597550512974e-03,5.473649364000957821e-05
9.100000000000000000e+01,-1.019703656982836985e-02,-2.309049058734396771e-03,5.465563118102966748e-05
9.110000000000000853e+01,-1.037563470604621445e-02,-1.261682729485760508e-03,5.462281943159667347e-05
9.120000000000000284e+01,-1.044930247478207883e-02,-2.121943745040515985e-04,5.461647433102901744e-05
9.130000000000001137e+01,-1.041835155471249399e-02,8.289610070435554298e-04,5.461461273438944746e-05
9.140000000000000568e+01,-1.028413062935092971e-02,1.851515291294478747e-03,5.459572583772561181e-05
9.150000000000000000e+01,-1.004900166060577679e-02,2.845487452167212369e-03,5.453961660764935343e-05
9.160000000000000853e+01,-9.716306323188745805e-03,3.801279938523549964e-03,5.442816886852960080e-05
9.170000000000000284e+01,-9.290323035341645913e-03,4.709770271954983115e-03,5.424601905779526773e-05
9.180000000000001137e+01,-8.776215101243031724e-03,5.562397017473879289e-03,5.398110604164428031e-05
9.190000000000000568e+01,-8.179970573341329224e-03,6.351239317176521869e-03,5.362507972238948610e-05
9.200000000000000000e+01,-7.508334514177187127e-03,7.069089263585317390e-03,5.317355509666078989e-05
9.210000000000000853e+01,-6.768734405922585684e-03,7.709516465862556456e-03,5.262620479766303425e-05
9.220000000000000284e+01,-5.969199515579627288e-03,8.266924244703998531e-03,5.198668966223541482e-05
9.230000000000001137e+01,-5.118275081451140358e-03,8.736596977738333991e-03,5.126243328041513875e-05
9.240000000000000568e+01,-4.224932223954406922e-03,9.114738214654196161e-03,5.046425250934294691e-05
9.250000000000000000e+01,-3.298474519465180096e-03,9.398499275027855787e-03,4.960586138913009252e-05
9.260000000000000853e+01,-2.348442194670454300e-03,9.585998139790392891e-03,4.870327053888672800e-05
9.270000000000000284e+01,-1.384514924849455800e-03,9.676328543134870078e-03,4.777410782590874483e-05
9.280000000000001137e+01,-4.164142148043476909e-04,9.669559273659164220e-03,4.683688867254953296e-05
9.290000000000000568e+01,5.461936715080485411e-04,9.566723788383774130e-03,4.591026578501171504e-05
9.300000000000000000e+01,1.493793258907518025e-03,9.369800339966281866e-03,4.501228835559489702e-05
9.310000000000000853e+01,2.417112963384264630e-03,9.081682908125141701e-03,4.415969976074629789e-05
9.320000000000000284e+01,3.307214843566224846e-03,8.706143315874416422e-03,4.336730072902477171e-05
9.330000000000001137e+01,4.155580137683658609e-03,8.247784997341037205e-03,4.264740182153741517e-05
9.340000000000000568e+01,4.954189788415512032e-03,7.711988954597515100e-03,4.200938504773730337e-05
9.350000000000000000e+01,5.695599194048380637e-03,7.104852523954673094e-03,4.145938978319482662e-05
9.360000000000000853e+01,6.373006505053037223e-03,6.433121630069324817e-03,4.100013291035707098e-05
9.370000000000000284e+01,6.980313852171625942e-03,5.704117265261630237e-03,4.063086762533745606e-05
9.380000000000001137e+01,7.512180966856079820e-03,4.925656981722803356e-03,4.034747979019467370e-05
9.390000000000000568e+01,7.964070734647610283e-03,4.105972230165623807e-03,4.014271531068089598e-05
9.400000000000000000e+01,8.332286310760160172e-03,3.253622406088061032e-03,4.000652696293971098e-05
9.410000000000000853e+01,8.613999513044078363e-03,2.377406490568033121e-03,3.992652461605931773e-05
9.420000000000000284e+01,8.807270296604398016e-03,1.486273185552105342e-03,3.988850902977066087e-05
9.430000000000001137e+01,8.911057203801652643e-03,5.892304590476063995e-04,3.987706651164739060e-05
9.440000000000000568e+01,8.925218777410126245e-03,-3.047445994246771798e-04,3.987619974775640332e-05
9.450000000000000000e+01,8.850506011655408581e-03,-1.186794724521781025e-03,3.986996919025062488e-05
9.460000000000000853e+01,8.688546006239165551e-03,-2.048269336685064942e-03,3.984311948906941396e-05
9.470000000000000284e+01,8.441817072286724247e-03,-2.880808490631113754e-03,3.978166652082195770e-05
9.480000000000001137e+01,8.113615623200957222e-03,-3.676423097636438708e-03,3.967342263694267977e-05
9.490000000000000568e+01,7.708015262611632445e-03,-4.427570660103219945e-03,3.950844061943036841e-05
9.500000000000000000e+01,7.229818551923846738e-03,-5.127225815203934750e-03,3.927936042691794038e-05
9.510000000000000853e+01,6.684502009750009979e-03,-5.768945035537760384e-03,3.898164697070384917e-05
9.520000000000000284e+01,6.078154959475805773e-03,-6.346924899790172374e-03,3.861371169748840904e-05
9.530000000000001137e+01,5.417412892580284779e-03,-6.856053420367083130e-03,3.817691547581113383e-05
9.540000000000000568e+01,4.709386065134012200e-03,-7.291953986201880032e-03,3.767545502368194914e-05
9.550000000000000000e+01,3.961584084633190846e-03,-7.651021557545570513e-03,3.711613966682302375e-05
9.560000000000000853e+01,3.181837275800781812e-03,-7.930450829867567372e-03,3.650806940731126852e-05
9.570000000000000284e+01,2.378215641560780993e-03,-8.128256166073212843e-03,3.586222896953578543e-05
9.580000000000001137e+01,1.558946247913086183e-03,-8.243283181468823162e-03,3.519101550688452261e-05
9.590000000000000568e+01,7.323298693158330651e-04,-8.275211949656325131e-03,3.450771992461349478e-05
9.600000000000000000e+01,-9.334227266293289673e-05,-8.224551880090724340e-03,3.382598320408487509e-05
9.610000000000000853e+01,-9.098708425408430977e-04,-8.092628401539991509e-03,3.315924969775885370e-05
9.620000000000000284e+01,-1.709228992641459183e-03,-7.881561665737415318e-03,3.252023902005383787e-05
9.630000000000001137e+01,-2.483640451682500062e-03,-7.594237560551915858e-03,3.192045700966558388e-05
9.640000000000000568e+01,-3.225654339847641456e-03,-7.234271400338141561e-03,3.136976430696415116e-05
9.650000000000000000e+01,-3.928216006690567370e-03,-6.805964725441554335e-03,3.087601841958735518e-05
9.660000000000000853e+01,-4.584733226753178424e-03,-6.314255707626976501e-03,3.044480195089723147e-05
9.670000000000000284e+01,-5.189137136600575385e-03,-5.764663721203103046e-03,3.007924602050121354e-05
9.680000000000001137e+01,-5.735937362949003297e-03,-5.163228687225676281e-03,2.977995395413227515e-05
9.690000000000000568e+01,-6.220270851110969862e-03,-4.516445846089850100e-03,2.954502627092152678e-05
9.700000000000000000e+01,-6.637943971279322043e-03,-3.831196651984232048e-03,2.937018397600934185e-05
9.710000000000000853e+01,-6.985467550438534574e-03,-3.114676514733120960e-03,2.924898334482990209e-05
9.720000000000000284e+01,-7.260084551556945931e-03,-2.374320140302715269e-03,2.917311191220146367e-05
9.730000000000001137e+01,-7.459790198682380441e-03,-1.617725235161693266e-03,2.913275237241833222e-05
9.740000000000000568e+01,-7.583344423111594047e-03,-8.525753498557931548e-04,2.911699868335972097e-05
9.750000000000000000e+01,-7.630276583285274319e-03,-8.656263383667145124e-05,2.911430691350416932e-05
9.760000000000000853e+01,-7.600882487645183559e-03,6.726887238798090213e-04,2.911296235511313872e-05
9.770000000000000284e+01,-7.496213827706288760e-03,1.417697615423848265e-03,2.910154413973671886e-05
9.780000000000001137e+01,-7.318060200907931280e-03,2.141198968749354146e-03,2.906936906394296281e-05
9.790000000000000568e+01,-7.068923976211929396e-03,2.836213826283606396e-03,2.900689752493308384e-05
9.800000000000000000e+01,-6.751988323919965937e-03,3.496115881056156578e-03,2.890608629006230534e-05
9.810000000000000853e+01,-6.371078795222888044e-03,4.114693845645553578e-03,2.876067522916606040e-05
9.820000000000000284e+01,-5.930618896659026890e-03,4.686209075447922423e-03,2.856639799810980124e-05
9.830000000000001137e+01,-5.435580162464986528e-03,5.205447918384401712e-03,2.832110986679769560e-05
9.840000000000000568e+01,-4.891427275348914951e-03,5.667768324456322164e-03,2.802482928486886828e-05
9.850000000000000000e+01,-4.304058830438178655e-03,6.069140308885389266e-03,2.767969325240515191e-05
9.860000000000000853e+01,-3.679744374527140188e-03,6.406179927627428557e-03,2.728982996350034698e-05
9.870000000000000284e+01,-3.025058384475470732e-03,6.676176491783977068e-03,2.686115538946717875e-05
9.880000000000001137e+01,-2.346811870115254450e-03,6.877112818175097446e-03,2.640110333381104471e-05
9.890000000000000568e+01,-1.651982306013098731e-03,7.007678383429980298e-03,2.591830093248608858e-05
9.900000000000000000e+01,-9.476426061306823800e-04,7.067275321526460437e-03,2.542220348960554528e-05
9.910000000000000853e+01,-2.408898565851282851e-04,7.056017276591283229e-03,2.492270386528013686e-05
9.920000000000000284e+01,4.612254825475367625e-04,6.974721193709052837e-03,2.442973233786272164e-05
9.930000000000001137e+01,1.151769210161343376e-03,6.824892198617184269e-03,2.395286291811069555e-05
9.940000000000000568e+01,1.823991165160367437e-03,6.608701786497257757e-03,2.350094153671756107e-05
9.950000000000000000e+01,2.471390503714157583e-03,6.328959603130449550e-03,2.308175033995282755e-05
9.960000000000000853e+01,3.087777849983482786e-03,5.989079161842954420e-03,2.270172062883506238e-05
9.970000000000000284e+01,3.667333731341343439e-03,5.593037897815195808e-03,2.236570481171552493e-05
9.980000000000001137e+01,4.204662753709851979e-03,5.145332014077842048e-03,2.207681520376463051e-05
9.990000000000000568e+01,4.694843022210646276e-03,4.650926619069165394e-03,2.183633470958306705e-05
