t,q,p,E
8.550000000000000000e+01,-7.794566276458687604e-01,6.264561960895026482e-01,5.000000000000000000e-01
8.560000000000000853e+01,-7.130213287260063204e-01,7.011423427391905161e-01,5.000000000000000000e-01
8.570000000000000284e+01,-6.394617563830382601e-01,7.688229068670624500e-01,4.999999999999999445e-01
8.580000000000001137e+01,-5.595128935482331922e-01,8.288216466485920364e-01,5.000000000000000000e-01
8.590000000000000568e+01,-4.739735628314785676e-01,8.805390745088115256e-01,5.000000000000000000e-01
8.600000000000000000e+01,-3.836984449497418681e-01,9.234584470040597681e-01,5.000000000000000000e-01
8.610000000000000853e+01,-2.895895390398970926e-01,9.571509279516265956e-01,5.000000000000000000e-01
8.620000000000000284e+01,-1.925871501815536735e-01,9.812798732191279072e-01,5.000000000000000000e-01
8.630000000000001137e+01,-9.366049417943021760e-02,9.956041943614264422e-01,5.000000000000000000e-01
8.640000000000000568e+01,6.201986520476918119e-03,9.999807674966553206e-01,5.000000000000000000e-01
8.650000000000000000e+01,1.060024990211756307e-01,9.943658633527528989e-01,5.000000000000000000e-01
8.660000000000000853e+01,2.047438695914363116e-01,9.788155841958815495e-01,4.999999999999999445e-01
8.670000000000000284e+01,3.014395070960506073e-01,9.534853032751422486e-01,4.999999999999999445e-01
8.680000000000001137e+01,3.951232606884277354e-01,9.186281123844103336e-01,5.000000000000000000e-01
8.690000000000000568e+01,4.848590732703779715e-01,8.745922930528202688e-01,5.000000000000000000e-01
8.700000000000000000e+01,5.697503342653119640e-01,8.218178366308225291e-01,5.000000000000000000e-01
8.710000000000000853e+01,6.489488382546991785e-01,7.608320480420605048e-01,5.000000000000000000e-01
8.720000000000000284e+01,7.216632599662001768e-01,6.922442771269088357e-01,5.000000000000000000e-01
8.730000000000001137e+01,7.871670609342862335e-01,6.167398302202296012e-01,5.000000000000000000e-01
8.740000000000000568e+01,8.448057488323434949e-01,5.350731227970839665e-01,5.000000000000000000e-01
8.750000000000000000e+01,8.940034169437216516e-01,4.480601416026091521e-01,5.000000000000000000e-01
8.760000000000000853e+01,9.342684984312437102e-01,3.565702915822195895e-01,4.999999999999999445e-01
8.770000000000000284e+01,9.651986779105414804e-01,2.615177090748213029e-01,5.000000000000000000e-01
8.780000000000001137e+01,9.864849112524243235e-01,1.638521280645949540e-01,4.999999999999999445e-01
8.790000000000000568e+01,9.979145134496276714e-01,6.454939075307358776e-02,5.000000000000001110e-01
8.800000000000000000e+01,9.993732836951246812e-01,-3.539830273366068036e-02,5.000000000000000000e-01
8.810000000000000853e+01,9.908466464388259176e-01,-1.349923080806175180e-01,5.000000000000000000e-01
8.820000000000000284e+01,9.724197970216671427e-01,-2.332375149077431375e-01,5.000000000000000000e-01
8.830000000000001137e+01,9.442768504319127842e-01,-3.291522895839962826e-01,5.000000000000000000e-01
8.840000000000000568e+01,9.066990016890744686e-01,-4.217782833859938241e-01,5.000000000000000000e-01
8.850000000000000000e+01,8.600617162362018675e-01,-5.101900080017630623e-01,5.000000000000000000e-01
8.860000000000000853e+01,8.048309784132946509e-01,-5.935040827039852473e-01,5.000000000000001110e-01
8.870000000000000284e+01,7.415586354958403348e-01,-6.708880607981837496e-01,5.000000000000000000e-01
8.880000000000001137e+01,6.708768838191963013e-01,-7.415687471550055365e-01,5.000000000000000000e-01
8.890000000000000568e+01,5.934919520818551231e-01,-8.048399237202817913e-01,5.000000000000000000e-01
8.900000000000000000e+01,5.101770449416689335e-01,-8.600694058124532804e-01,5.000000000000001110e-01
8.910000000000000853e+01,4.217646174105227908e-01,-9.067053587029004769e-01,5.000000000000000000e-01
8.920000000000000284e+01,3.291380572390700809e-01,-9.442818113661253232e-01,5.000000000000000000e-01
8.930000000000001137e+01,2.332228583982477177e-01,-9.724233123082512975e-01,4.999999999999999445e-01
8.940000000000000568e+01,1.349773738495509690e-01,-9.908486809542003115e-01,5.000000000000000000e-01
8.950000000000000000e+01,3.538323999893738109e-02,-9.993738171110836399e-01,5.000000000000000000e-01
8.960000000000000853e+01,-6.456443148961561740e-02,-9.979135404364561923e-01,5.000000000000000000e-01
8.970000000000000284e+01,-1.638669965208737755e-01,-9.864824415321480355e-01,4.999999999999999445e-01
8.980000000000001137e+01,-2.615322566901366330e-01,-9.651947361597889019e-01,5.000000000000000000e-01
8.990000000000000568e+01,-3.565843730016080571e-01,-9.342631240346854771e-01,5.000000000000000000e-01
9.000000000000000000e+01,-4.480736161291701269e-01,-8.939966636005578504e-01,5.000000000000000000e-01
9.010000000000000853e+01,-5.350858557978274144e-01,-8.447976840197342074e-01,5.000000000000000000e-01
9.020000000000000284e+01,-6.167516944712084781e-01,-7.871577652331793740e-01,5.000000000000000000e-01
9.030000000000001137e+01,-6.922551540844490425e-01,-7.216528262561684448e-01,5.000000000000000000e-01
9.040000000000000568e+01,-7.608418290271978801e-01,-6.489373707859243945e-01,5.000000000000000000e-01
9.050000000000000000e+01,-8.218264239151785722e-01,-5.697379476169630586e-01,5.000000000000000000e-01
9.060000000000000853e+01,-8.745996008351043516e-01,-4.848458912057275749e-01,5.000000000000000000e-01
9.070000000000000284e+01,-9.186340676476693057e-01,-3.951094149183200788e-01,4.999999999999999445e-01
9.080000000000001137e+01,-9.534898465163543779e-01,-3.014251359628438154e-01,4.999999999999999445e-01
9.090000000000000568e+01,-9.788186700204823953e-01,-2.047291166867429568e-01,5.000000000000000000e-01
9.100000000000000000e+01,-9.943674609282014965e-01,-1.059875117511568515e-01,4.999999999999999445e-01
9.110000000000000853e+01,-9.999808608605089688e-01,-6.186914632952485518e-03,5.000000000000000000e-01
9.120000000000000284e+01,-9.956027825808227982e-01,9.367550009112812770e-02,5.000000000000000000e-01
9.130000000000001137e+01,-9.812769704001120807e-01,1.926019401833156675e-01,5.000000000000000000e-01
9.140000000000000568e+01,-9.571465630982067818e-01,2.896039653549144499e-01,5.000000000000000000e-01
9.150000000000000000e+01,-9.234526637284138362e-01,3.837123634350305679e-01,4.999999999999999445e-01
9.160000000000000853e+01,-8.805319305955072728e-01,4.739868344181605853e-01,5.000000000000000000e-01
9.170000000000000284e+01,-8.288132134772550064e-01,5.595253856309881924e-01,4.999999999999999445e-01
9.180000000000001137e+01,-7.688132686991532294e-01,6.394733441451048161e-01,5.000000000000000000e-01
9.190000000000000568e+01,-7.011315958760967471e-01,7.130318963862961601e-01,5.000000000000000000e-01
9.200000000000000000e+01,-6.264444479103390417e-01,7.794660696158046687e-01,4.999999999999999445e-01
9.210000000000000853e+01,-5.454980740960533314e-01,8.381120755349470430e-01,5.000000000000000000e-01
9.220000000000000284e+01,-4.591012638431009041e-01,8.883839426383546289e-01,5.000000000000000000e-01
9.230000000000001137e+01,-3.681172655205166566e-01,9.297793710476144335e-01,5.000000000000000000e-01
9.240000000000000568e+01,-2.734551611642541680e-01,9.618847513255586179e-01,5.000000000000000000e-01
9.250000000000000000e+01,-1.760607832298971553e-01,9.843792971250844293e-01,5.000000000000000000e-01
9.260000000000000853e+01,-7.690726414745034656e-02,9.970382503802721619e-01,5.000000000000000000e-01
9.270000000000000284e+01,2.301468689618212105e-02,9.997351270146861424e-01,4.999999999999999445e-01
9.280000000000001137e+01,1.227066827960060919e-01,9.924429807284650407e-01,5.000000000000000000e-01
9.290000000000000568e+01,2.211726340827548654e-01,9.752346722368395726e-01,5.000000000000000000e-01
9.300000000000000000e+01,3.174287015197016504e-01,9.482821412699472541e-01,5.000000000000000000e-01
9.310000000000000853e+01,4.105131262990551200e-01,9.118546886078812141e-01,5.000000000000000000e-01
9.320000000000000284e+01,4.994958396180135263e-01,8.663162853163363097e-01,5.000000000000001110e-01
9.330000000000001137e+01,5.834877556188933223e-01,8.121219360679937660e-01,5.000000000000000000e-01
9.340000000000000568e+01,6.616496548410261136e-01,7.498131328862884803e-01,5.000000000000000000e-01
9.350000000000000000e+01,7.332005694242855753e-01,6.800124447360528235e-01,5.000000000000000000e-01
9.360000000000000853e+01,7.974255862817521967e-01,6.034172970202327235e-01,5.000000000000000000e-01
9.370000000000000284e+01,8.536829902749358823e-01,5.207930031358367629e-01,5.000000000000000000e-01
9.380000000000001137e+01,9.014106760193781875e-01,4.329651177153739372e-01,5.000000000000000000e-01
9.390000000000000568e+01,9.401317642557822651e-01,3.408111879579515668e-01,5.000000000000000000e-01
9.400000000000000000e+01,9.694593666699875545e-01,2.452519854676543376e-01,4.999999999999999445e-01
9.410000000000000853e+01,9.891004515530900099e-01,1.472423062080784328e-01,5.000000000000001110e-01
9.420000000000000284e+01,9.988587716774113279e-01,4.776143049672074842e-02,5.000000000000000000e-01
9.430000000000001137e+01,9.986368251339440283e-01,-5.219666164034443556e-02,5.000000000000000000e-01
9.440000000000000568e+01,9.884368295391845471e-01,-1.516332219882075560e-01,5.000000000000000000e-01
9.450000000000000000e+01,9.683606998774463293e-01,-2.495547133052437860e-01,5.000000000000000000e-01
9.460000000000000853e+01,9.386090302000181795e-01,-3.449827364187683099e-01,5.000000000000000000e-01
9.470000000000000284e+01,8.994790893557310651e-01,-4.369638060661144019e-01,5.000000000000000000e-01
9.480000000000001137e+01,8.513618507788511813e-01,-5.245788778042907996e-01,4.999999999999999445e-01
9.490000000000000568e+01,7.947380860118081758e-01,-6.069525307981571416e-01,5.000000000000000000e-01
9.500000000000000000e+01,7.301735609948196704e-01,-6.832617147361209620e-01,5.000000000000000000e-01
9.510000000000000853e+01,6.583133831196503749e-01,-7.527439734767462642e-01,5.000000000000000000e-01
9.520000000000000284e+01,5.798755555298324982e-01,-8.147050632584580399e-01,5.000000000000000000e-01
9.530000000000001137e+01,4.956438030705229703e-01,-8.685258893537881608e-01,5.000000000000000000e-01
9.540000000000000568e+01,4.064597415690033855e-01,-9.136686918591765405e-01,4.999999999999999445e-01
9.550000000000000000e+01,3.132144686874540618e-01,-9.496824188142243273e-01,4.999999999999999445e-01
9.560000000000000853e+01,2.168396603697042291e-01,-9.762072329637551116e-01,5.000000000000000000e-01
9.570000000000000284e+01,1.182982618432159988e-01,-9.929781071327171693e-01,5.000000000000000000e-01
9.580000000000001137e+01,1.857486618858262412e-02,-9.998274722901328015e-01,5.000000000000000000e-01
9.590000000000000568e+01,-8.133412338895851246e-02,-9.966868918434462765e-01,4.999999999999999445e-01
9.600000000000000000e+01,-1.804304492910839552e-01,-9.835877454343449067e-01,5.000000000000001110e-01
9.610000000000000853e+01,-2.777239737862836066e-01,-9.606609154037420994e-01,5.000000000000001110e-01
9.620000000000000284e+01,-3.722425721387372932e-01,-9.281354790587077463e-01,5.000000000000000000e-01
9.630000000000001137e+01,-4.630418457574285718e-01,-8.863364198077126055e-01,5.000000000000000000e-01
9.640000000000000568e+01,-5.492145583145832122e-01,-8.356813800338722675e-01,5.000000000000000000e-01
9.650000000000000000e+01,-6.298997005512548819e-01,-7.766764881502719042e-01,5.000000000000000000e-01
9.660000000000000853e+01,-7.042910931971871902e-01,-7.099113015321779629e-01,4.999999999999999445e-01
9.670000000000000284e+01,-7.716454420475659104e-01,-6.360529158546611717e-01,5.000000000000000000e-01
9.680000000000001137e+01,-8.312897647130845780e-01,-5.558392996930537899e-01,5.000000000000000000e-01
9.690000000000000568e+01,-8.826281148374442997e-01,-4.700719209849693603e-01,5.000000000000000000e-01
9.700000000000000000e+01,-9.251475365964139108e-01,-3.796077390275217067e-01,5.000000000000000000e-01
9.710000000000000853e+01,-9.584231899828340451e-01,-2.853506420233332119e-01,5.000000000000000000e-01
9.720000000000000284e+01,-9.821225956675266877e-01,-1.882424157284425803e-01,4.999999999999999445e-01
9.730000000000001137e+01,-9.960089570228792821e-01,-8.925333344024909132e-02,5.000000000000000000e-01
9.740000000000000568e+01,-9.999435261164457689e-01,1.062753865243581952e-02,5.000000000000000000e-01
9.750000000000000000e+01,-9.938869900344415864e-01,1.104022238919028231e-01,5.000000000000000000e-01
9.760000000000000853e+01,-9.778998636833705627e-01,2.090738066043791588e-01,5.000000000000001110e-01
9.770000000000000284e+01,-9.521418851450956788e-01,3.056563929518626432e-01,5.000000000000000000e-01
9.780000000000001137e+01,-9.168704196267084550e-01,3.991849616575549042e-01,5.000000000000000000e-01
9.790000000000000568e+01,-8.724378879524822272e-01,4.887250061793564915e-01,5.000000000000000000e-01
9.800000000000000000e+01,-8.192882452914592717e-01,5.733818719904228978e-01,5.000000000000000000e-01
9.810000000000000853e+01,-7.579525453041631167e-01,6.523096956714200534e-01,5.000000000000000000e-01
9.820000000000000284e+01,-6.890436340299973539e-01,7.247198564981747193e-01,4.999999999999999445e-01
9.830000000000001137e+01,-6.132500265321364497e-01,7.898888560793435598e-01,5.000000000000000000e-01
9.840000000000000568e+01,-5.313290274826848458e-01,8.471655473131000091e-01,5.000000000000000000e-01
9.850000000000000000e+01,-4.440991644246522485e-01,8.959776404338033462e-01,5.000000000000000000e-01
9.860000000000000853e+01,-3.524320093153419653e-01,9.358374211421290889e-01,5.000000000000000000e-01
9.870000000000000284e+01,-2.572434700674993691e-01,9.663466236851203650e-01,5.000000000000000000e-01
9.880000000000001137e+01,-1.594846391001143171e-01,9.872004101959774847e-01,5.000000000000000000e-01
9.890000000000000568e+01,-6.013229033746743390e-02,9.981904165332236012e-01,4.999999999999999445e-01
9.900000000000000000e+01,3.982088039313889938e-02,9.992068341863536984e-01,5.000000000000000000e-01
9.910000000000000853e+01,1.393761740499041002e-01,9.902395074461586288e-01,5.000000000000000000e-01
9.920000000000000284e+01,2.375388670471863806e-01,9.713780348772248496e-01,4.999999999999999445e-01
9.930000000000001137e+01,3.333281502048568434e-01,9.428108740786820263e-01,5.000000000000000000e-01
9.940000000000000568e+01,4.257869286693041211e-01,9.048234586781892519e-01,5.000000000000000000e-01
9.950000000000000000e+01,5.139913848889341441e-01,8.577953463734550033e-01,5.000000000000000000e-01
9.960000000000000853e+01,5.970602090937285888e-01,8.021964265171922515e-01,4.999999999999999445e-01
9.970000000000000284e+01,6.741634050511122744e-01,7.385822251380613768e-01,5.000000000000000000e-01
9.980000000000001137e+01,7.445305831140287545e-01,6.675883543081652105e-01,5.000000000000000000e-01
9.990000000000000568e+01,8.074586576995500531e-01,5.899241613174026622e-01,5.000000000000000000e-01
