t,lie,linear,node
8.720000000000000284e+01,7.378523141412454559e-04,5.350844520201967006e-03,1.828444624246713598e-02
8.730000000000001137e+01,7.102801948433822964e-04,5.313568181596446498e-03,1.807600759431603546e-02
8.740000000000000568e+01,6.821936299037686773e-04,5.280615095390656967e-03,1.782951350416822622e-02
8.750000000000000000e+01,6.535466359364705503e-04,5.253396864109168354e-03,1.754577915198535926e-02
8.760000000000000853e+01,6.243852784841278812e-04,5.232492934663229671e-03,1.722585477204987420e-02
8.770000000000000284e+01,5.948644271026123529e-04,5.217587649679317381e-03,1.687115580809358736e-02
8.780000000000001137e+01,5.652607766972612404e-04,5.207537817556118220e-03,1.648364541701736671e-02
8.790000000000000568e+01,5.359808511829492394e-04,5.200557868170372147e-03,1.606605681164609972e-02
8.800000000000000000e+01,5.075617831675433098e-04,5.194489658951784682e-03,1.562213800111213885e-02
8.810000000000000853e+01,4.806611688498275232e-04,5.187112592033703111e-03,1.515689719963695531e-02
8.820000000000000284e+01,4.560304716400477728e-04,5.176448424182386425e-03,1.467682291839948923e-02
8.830000000000001137e+01,4.344653398175159589e-04,5.161021839846039079e-03,1.419004760270607679e-02
8.840000000000000568e+01,4.167281489615725677e-04,5.140048490686427614e-03,1.370641674856874423e-02
8.850000000000000000e+01,4.034460983339045628e-04,5.113533226270699193e-03,1.323741677870598002e-02
8.860000000000000853e+01,3.950029086148678444e-04,5.082270942064421107e-03,1.279590699603710968e-02
8.870000000000000284e+01,3.914569904074536818e-04,5.047750623206726829e-03,1.239560007833860958e-02
8.880000000000001137e+01,3.925202967982307297e-04,5.011971061666520462e-03,1.205025341976670612e-02
8.890000000000000568e+01,3.976115878927856395e-04,4.977185453158187479e-03,1.177258373596725728e-02
8.900000000000000000e+01,4.059661312534357008e-04,4.945602043434449077e-03,1.157300514799042279e-02
8.910000000000000853e+01,4.167636728689748469e-04,4.919077909438553109e-03,1.145839735714837722e-02
8.920000000000000284e+01,4.292393280131148129e-04,4.898849645439576177e-03,1.143118362846969743e-02
8.930000000000001137e+01,4.427592394009327061e-04,4.885344269501257046e-03,1.148897508988139596e-02
8.940000000000000568e+01,4.568594241904618339e-04,4.878103486996339042e-03,1.162489618069071848e-02
8.950000000000000000e+01,4.712547954558790066e-04,4.875835255891689153e-03,1.182850191073090383e-02
8.960000000000000853e+01,4.858269062944907011e-04,4.876583298465798390e-03,1.208703561416854533e-02
8.970000000000000284e+01,5.005973458672430265e-04,4.877984728330026637e-03,1.238673030451678363e-02
8.980000000000001137e+01,5.156917959775928449e-04,4.877573816102665979e-03,1.271392216549835537e-02
8.990000000000000568e+01,5.312986740341023306e-04,4.873088034371742677e-03,1.305585965691210236e-02
9.000000000000000000e+01,5.476261198025151895e-04,4.862738667514341674e-03,1.340119458800727997e-02
9.010000000000000853e+01,5.648613392553197441e-04,4.845418386481885331e-03,1.374020371148008263e-02
9.020000000000000284e+01,5.831363891783576670e-04,4.820828552167105534e-03,1.406481255643727765e-02
9.030000000000001137e+01,6.025039105322160327e-04,4.789517531089768597e-03,1.436849174991495885e-02
9.040000000000000568e+01,6.229249609163519828e-04,4.752827772990282293e-03,1.464608383304175435e-02
9.050000000000000000e+01,6.442692247920929743e-04,4.712754980460778093e-03,1.489360413980447655e-02
9.060000000000000853e+01,6.663260137568382960e-04,4.671728996555935855e-03,1.510804637745748018e-02
9.070000000000000284e+01,6.888231047095726926e-04,4.632334231433903396e-03,1.528721296580086604e-02
9.080000000000001137e+01,7.114498773242007666e-04,4.596997640004044788e-03,1.542958172211174317e-02
9.090000000000000568e+01,7.338813559743287114e-04,4.567682408127949831e-03,1.553421354400965661e-02
9.100000000000000000e+01,7.558003970814126124e-04,4.545631764718574552e-03,1.560069999753898977e-02
9.110000000000000853e+01,7.769161006779099106e-04,4.531205280651754395e-03,1.562914502786664009e-02
9.120000000000000284e+01,7.969773396561874359e-04,4.523837185261769638e-03,1.562017140335859172e-02
9.130000000000001137e+01,8.157809786863347724e-04,4.522124433805756703e-03,1.557494006624514718e-02
9.140000000000000568e+01,8.331748709062249602e-04,4.524027712757749432e-03,1.549516939207348960e-02
9.150000000000000000e+01,8.490561004771860843e-04,4.527148995144707894e-03,1.538314147918111961e-02
9.160000000000000853e+01,8.633652183722998960e-04,4.529039987942387949e-03,1.524168397871988705e-02
9.170000000000000284e+01,8.760774265223531974e-04,4.527497445692958353e-03,1.507411855209696110e-02
9.180000000000001137e+01,8.871918137223116022e-04,4.520810474305349443e-03,1.488417068553549161e-02
9.190000000000000568e+01,8.967198323699026360e-04,4.507936841021921957e-03,1.467584012658325159e-02
9.200000000000000000e+01,9.046742084577466753e-04,4.488596283272969396e-03,1.445323639610297979e-02
9.210000000000000853e+01,9.110593863137362962e-04,4.463277274343352592e-03,1.422038927817116660e-02
9.220000000000000284e+01,9.158644184895598037e-04,4.433159934688864386e-03,1.398104932344731641e-02
9.230000000000001137e+01,9.190589279157167528e-04,4.399963090926867389e-03,1.373849745144122697e-02
9.240000000000000568e+01,9.205924204838932803e-04,4.365729314963040508e-03,1.349538481825851219e-02
9.250000000000000000e+01,9.203968559419391541e-04,4.332568819385429482e-03,1.325362341289015866e-02
9.260000000000000853e+01,9.183920412132146700e-04,4.302390764431968800e-03,1.301434390990478113e-02
9.270000000000000284e+01,9.144931347988332834e-04,4.276656757227037357e-03,1.277793032674787686e-02
9.280000000000001137e+01,9.086193734188004884e-04,4.256192940357957089e-03,1.254413194079422728e-02
9.290000000000000568e+01,9.007030698378540182e-04,4.241091258271744054e-03,1.231224324230014398e-02
9.300000000000000000e+01,8.906979699669601317e-04,4.230716823959380576e-03,1.208133418956067878e-02
9.310000000000000853e+01,8.785861840567485686e-04,4.223819522373671413e-03,1.185050711940045104e-02
9.320000000000000284e+01,8.643830954128627585e-04,4.218729382371339508e-03,1.161915407892580819e-02
9.330000000000001137e+01,8.481398717127892244e-04,4.213602171504679701e-03,1.138718898602745187e-02
9.340000000000000568e+01,8.299434372744423282e-04,4.206676935736649962e-03,1.115523214748808008e-02
9.350000000000000000e+01,8.099139932463751169e-04,4.196510234033362652e-03,1.092472924349082407e-02
9.360000000000000853e+01,7.882003833194175168e-04,4.182159694018437734e-03,1.069799205084421417e-02
9.370000000000000284e+01,7.649737859188740973e-04,4.163298900451923266e-03,1.047815348504795019e-02
9.380000000000001137e+01,7.404203626358100412e-04,4.140254284298944092e-03,1.026903510844331957e-02
9.390000000000000568e+01,7.147335987030546374e-04,4.113961923556110241e-03,1.007493161787387410e-02
9.400000000000000000e+01,6.881071251181862958e-04,4.085848587937665997e-03,9.900324633560683360e-03
9.410000000000000853e+01,6.607288047556286389e-04,4.057648021233132077e-03,9.749547528144797762e-03
9.420000000000000284e+01,6.327767897930287617e-04,4.031171059066317001e-03,9.626433110869546395e-03
9.430000000000001137e+01,6.044181141658932230e-04,4.008056328383633078e-03,9.533984275669534630e-03
9.440000000000000568e+01,5.758101798858410907e-04,3.989535065383669615e-03,9.474110660582887866e-03
9.450000000000000000e+01,5.471052467289591907e-04,3.976246015233273964e-03,9.447468683767414749e-03
9.460000000000000853e+01,5.184577642751472381e-04,3.968131653446509317e-03,9.453427102001754623e-03
9.470000000000000284e+01,4.900341156359991259e-04,3.964434392906101071e-03,9.490158342070856290e-03
9.480000000000001137e+01,4.620240832699585892e-04,3.963793539349564320e-03,9.554833382831305275e-03
9.490000000000000568e+01,4.346530773721060778e-04,3.964425636274003691e-03,9.643881663047406891e-03
9.500000000000000000e+01,4.081938253318728315e-04,3.964357747291697223e-03,9.753271586839388704e-03
9.510000000000000853e+01,3.829756966356993473e-04,3.961678070247573978e-03,9.878771793555798930e-03
9.520000000000000284e+01,3.593890055142839055e-04,3.954770637068455962e-03,1.001616509512452853e-02
9.530000000000001137e+01,3.378804692781507192e-04,3.942507919751879301e-03,1.016140119847282718e-02
9.540000000000000568e+01,3.189348506739074474e-04,3.924383634458061647e-03,1.031068711808095194e-02
9.550000000000000000e+01,3.030378116814928845e-04,3.900575601323950578e-03,1.046052338080737977e-02
9.560000000000000853e+01,2.906182298857286459e-04,3.871934394648464135e-03,1.060769923270787375e-02
9.570000000000000284e+01,2.819765359662061753e-04,3.839898232221208851e-03,1.074926163547322740e-02
9.580000000000001137e+01,2.772174097579775068e-04,3.806339334264285685e-03,1.088247187152390980e-02
9.590000000000000568e+01,2.762125823340694382e-04,3.773353076614062440e-03,1.100476105872361630e-02
9.600000000000000000e+01,2.786127958050728490e-04,3.743009193554564570e-03,1.111369263717823866e-02
9.610000000000000853e+01,2.839072964311091150e-04,3.717093144538214169e-03,1.120693655109344239e-02
9.620000000000000284e+01,2.915087659716631601e-04,3.696872920921536430e-03,1.128225684331745499e-02
9.630000000000001137e+01,3.008358527080225750e-04,3.682928273097645002e-03,1.133751198133180378e-02
9.640000000000000568e+01,3.113746408141496321e-04,3.675072523463497089e-03,1.137066558125761177e-02
9.650000000000000000e+01,3.227138398096032865e-04,3.672381669804697119e-03,1.137980431624965351e-02
9.660000000000000853e+01,3.345574554718541639e-04,3.673325218930741445e-03,1.136315962032560627e-02
9.670000000000000284e+01,3.467216268452353082e-04,3.675974486202886367e-03,1.131913019046615863e-02
9.680000000000001137e+01,3.591216069960867009e-04,3.678252627047164103e-03,1.124630307958659169e-02
9.690000000000000568e+01,3.717531137477516181e-04,3.678188578447400860e-03,1.114347216969843041e-02
9.700000000000000000e+01,3.846708112686463791e-04,3.674142669132014153e-03,1.100965384844312424e-02
9.710000000000000853e+01,3.979658389036441583e-04,3.664981054903542531e-03,1.084410063704753166e-02
9.720000000000000284e+01,4.117439397473425565e-04,3.650185715777985729e-03,1.064631423878240404e-02
9.730000000000001137e+01,4.261055992904153890e-04,3.629894434194654452e-03,1.041605993967315361e-02
9.740000000000000568e+01,4.411294508262092744e-04,3.604870647644586000e-03,1.015338449953588282e-02
9.750000000000000000e+01,4.568599041127209938e-04,3.576407204930486840e-03,9.858639674009812143e-03
9.760000000000000853e+01,4.732994858998332234e-04,3.546172148780494214e-03,9.532513403365947685e-03
9.770000000000000284e+01,4.904058215333504268e-04,3.516009760806858547e-03,9.176070637218021117e-03
9.780000000000001137e+01,5.080926629589575068e-04,3.487716451967352079e-03,8.790805919474285399e-03
9.790000000000000568e+01,5.262339979443183017e-04,3.462817608062871300e-03,8.378710464235772371e-03
9.800000000000000000e+01,5.446701217382605596e-04,3.442375859902248487e-03,7.942357792389369980e-03
9.810000000000000853e+01,5.632146105175818342e-04,3.426860549701129556e-03,7.485014407568316673e-03
9.820000000000000284e+01,5.816613483876827704e-04,3.416100498859456821e-03,7.010785841808347268e-03
9.830000000000001137e+01,5.997910475685386440e-04,3.409328181768104139e-03,6.524813970471796641e-03
9.840000000000000568e+01,6.173769924284770640e-04,3.405306637572240534e-03,6.033548468622130373e-03
9.850000000000000000e+01,6.341899819716043541e-04,3.402515948910632415e-03,5.545121255425319862e-03
9.860000000000000853e+01,6.500026169336352560e-04,3.399367910436021639e-03,5.069849228008412034e-03
9.870000000000000284e+01,6.645931716910698879e-04,3.394416792414266942e-03,4.620853551753504283e-03
9.880000000000001137e+01,6.777493155741380615e-04,3.386539229846485203e-03,4.214658053081010540e-03
9.890000000000000568e+01,6.892719173112409449e-04,3.375064223152052494e-03,3.871325552752455032e-03
9.900000000000000000e+01,6.989790968011039881e-04,3.359842340872668236e-03,3.613192716112502076e-03
9.910000000000000853e+01,7.067105961016860666e-04,3.341250072199028042e-03,3.461022359395694425e-03
9.920000000000000284e+01,7.123324404908453877e-04,3.320130818490962636e-03,3.427661321657829961e-03
9.930000000000001137e+01,7.157417619248578316e-04,3.297678973139192993e-03,3.512462422615090975e-03
9.940000000000000568e+01,7.168715694452316382e-04,3.275278765750442612e-03,3.701062192570075526e-03
9.950000000000000000e+01,7.156951793865991328e-04,3.254315348677398398e-03,3.970870927651715468e-03
9.960000000000000853e+01,7.122299653907522435e-04,3.235981289674464290e-03,4.297820429404036573e-03
9.970000000000000284e+01,7.065400551159127778e-04,3.221105441286437228e-03,4.660631233531688060e-03
9.980000000000001137e+01,6.987375872555370068e-04,3.210030823633138689e-03,5.042225676077490004e-03
9.990000000000000568e+01,6.889821495433590169e-04,3.202562106136550880e-03,5.429524298524741194e-03
