t,lie,linear,node
5.820000000000000284e+01,3.597964446525783733e-03,5.880813915012326337e-02,1.588770087707222223e-01
5.830000000000000426e+01,3.528029105985227339e-03,5.872858350233930991e-02,1.577597468232756484e-01
5.840000000000000568e+01,3.471277945164958929e-03,5.868496543673681898e-02,1.567668425255871190e-01
5.850000000000000000e+01,3.425006897517806573e-03,5.866042106756184232e-02,1.559875978445139089e-01
5.860000000000000142e+01,3.386017798667454934e-03,5.863822089142815136e-02,1.554948815232555792e-01
5.870000000000000284e+01,3.350955113261870014e-03,5.860367426579923822e-02,1.553338463322948004e-01
5.880000000000000426e+01,3.316591667116982993e-03,5.854562704278178792e-02,1.555142015047985549e-01
5.890000000000000568e+01,3.280035063917960056e-03,5.845741027925260153e-02,1.560075700496968143e-01
5.900000000000000000e+01,3.238848939443094398e-03,5.833717523961057250e-02,1.567504917841150980e-01
5.910000000000000142e+01,3.191099758166521076e-03,5.818762045642104225e-02,1.576524729439879036e-01
5.920000000000000284e+01,3.135348870260164754e-03,5.801517794253745891e-02,1.586075256758477936e-01
5.930000000000000426e+01,3.070612450987590496e-03,5.782877814293476554e-02,1.595071701757070637e-01
5.940000000000000568e+01,2.996311072196034941e-03,5.763835656956402265e-02,1.602529314171121932e-01
5.950000000000000000e+01,2.912227957597901887e-03,5.745329600055442548e-02,1.607667865521847372e-01
5.960000000000000142e+01,2.818491673859662306e-03,5.728101030735543303e-02,1.609985743272609460e-01
5.970000000000000284e+01,2.715595747700197231e-03,5.712586256833813297e-02,1.609298851135731456e-01
5.980000000000000426e+01,2.604464718728379674e-03,5.698856723415927916e-02,1.605743329552959120e-01
5.990000000000000568e+01,2.486573291139128599e-03,5.686615688780840422e-02,1.599743789685915130e-01
6.000000000000000000e+01,2.364121554059597525e-03,5.675250944730058505e-02,1.591950843867892540e-01
6.010000000000000142e+01,2.240261838893243835e-03,5.663934781909872596e-02,1.583153851375742605e-01
6.020000000000000284e+01,2.119355101537333946e-03,5.651755739743027224e-02,1.574177379047552172e-01
6.030000000000000426e+01,2.007194876362991195e-03,5.637862844403657842e-02,1.565772798593193516e-01
6.040000000000000568e+01,1.911061704383948444e-03,5.621602317658885156e-02,1.558518952964312587e-01
6.050000000000000000e+01,1.839370712046294867e-03,5.602628698355274772e-02,1.552746655160804901e-01
6.060000000000000142e+01,1.800641813528703564e-03,5.580976151760366072e-02,1.548499699607000790e-01
6.070000000000000284e+01,1.801756939376622339e-03,5.557080654443524032e-02,1.545539671313274355e-01
6.080000000000000426e+01,1.846058418019554765e-03,5.531749200890915402e-02,1.543394119199041903e-01
6.090000000000000568e+01,1.932315698827174284e-03,5.506077936494672975e-02,1.541439760765535016e-01
6.100000000000000000e+01,2.055190671876877626e-03,5.481327044922638253e-02,1.539006602875153951e-01
6.110000000000000142e+01,2.206785596645331401e-03,5.458766024487881480e-02,1.535486529636962139e-01
6.120000000000000284e+01,2.378313788426763935e-03,5.439508038679694013e-02,1.530430917333589214e-01
6.130000000000000426e+01,2.561267556753462661e-03,5.424355265941230991e-02,1.523625024932890037e-01
6.140000000000000568e+01,2.748010580840063929e-03,5.413677412000343636e-02,1.515130866555580991e-01
6.150000000000000000e+01,2.931987550822989699e-03,5.407341965630989983e-02,1.505294022496762585e-01
6.160000000000000142e+01,3.107749230007304363e-03,5.404707488301854768e-02,1.494713117558972570e-01
6.170000000000000284e+01,3.270913371546553365e-03,5.404681522666468507e-02,1.484173823147821591e-01
6.180000000000000426e+01,3.418115444879599087e-03,5.405834747606054480e-02,1.474552816187700288e-01
6.190000000000000568e+01,3.546965576125191838e-03,5.406555047956902033e-02,1.466701516543652828e-01
6.200000000000000000e+01,3.656011206120176292e-03,5.405220716138869896e-02,1.461324234448876935e-01
6.210000000000000142e+01,3.744698863149593330e-03,5.400371373535028940e-02,1.458869161698169992e-01
6.220000000000000284e+01,3.813327082902792306e-03,5.390857660990422406e-02,1.459451316972197599e-01
6.230000000000000426e+01,3.862982949218361512e-03,5.375955042409596291e-02,1.462822443847954790e-01
6.240000000000000568e+01,3.895455821447926098e-03,5.355431993745871089e-02,1.468394133593625417e-01
6.250000000000000000e+01,3.913123303612178056e-03,5.329567635300221096e-02,1.475309593902880412e-01
6.260000000000000142e+01,3.918806602820274106e-03,5.299118239275427827e-02,1.482550197334768505e-01
6.270000000000000284e+01,3.915595505463212965e-03,5.265236106173712405e-02,1.489058070723850713e-01
6.280000000000000426e+01,3.906647602045044097e-03,5.229348282537001069e-02,1.493856156331351825e-01
6.290000000000000568e+01,3.894972079093936713e-03,5.193006588938443163e-02,1.496150963987028792e-01
6.300000000000000000e+01,3.883214621336495125e-03,5.157724203031963800e-02,1.495408423108963436e-01
6.310000000000000142e+01,3.873465103302753051e-03,5.124816935099888587e-02,1.491398042240383304e-01
6.320000000000000284e+01,3.867111593793312596e-03,5.095268371726093676e-02,1.484204149975386078e-01
6.330000000000000426e+01,3.864760856868772188e-03,5.069636306041503532e-02,1.474205330976340877e-01
6.340000000000000568e+01,3.866236648776723642e-03,5.048012908235173513e-02,1.462024783766156522e-01
6.350000000000000000e+01,3.870654551099239876e-03,5.030043425210040803e-02,1.448455868840657079e-01
6.360000000000000142e+01,3.876559473786249724e-03,5.014999300451318531e-02,1.434369128480388333e-01
6.370000000000000284e+01,3.882103072707832406e-03,5.001893464785270998e-02,1.420609720681776100e-01
6.380000000000000426e+01,3.885235310773694443e-03,4.989619943522326934e-02,1.407897102221203622e-01
6.390000000000000568e+01,3.883887053535183161e-03,4.977097798460123484e-02,1.396740839657913957e-01
6.400000000000000000e+01,3.876126945267473374e-03,4.963400677509130499e-02,1.387386185531301885e-01
6.410000000000000853e+01,3.860283341999323770e-03,4.947857002735189802e-02,1.379799481587073440e-01
6.420000000000000284e+01,3.835028806662945516e-03,4.930110934976208309e-02,1.373696719746052286e-01
6.429999999999999716e+01,3.799429600067542098e-03,4.910139721547888275e-02,1.368610391657703040e-01
6.440000000000000568e+01,3.752965562485598497e-03,4.888228232396687328e-02,1.363982605660451486e-01
6.450000000000000000e+01,3.695527107194302580e-03,4.864906138991650225e-02,1.359268407181919991e-01
6.460000000000000853e+01,3.627396199642875328e-03,4.840857150271648396e-02,1.354032940397450202e-01
6.470000000000000284e+01,3.549217581578641492e-03,4.816812820520048610e-02,1.348028721017033305e-01
6.479999999999999716e+01,3.461965394351589585e-03,4.793445367088777082e-02,1.341243357945516301e-01
6.490000000000000568e+01,3.366908909706612177e-03,4.771274249062465445e-02,1.333912290063556383e-01
6.500000000000000000e+01,3.265579354355614087e-03,4.750599585460962143e-02,1.326494938936404466e-01
6.510000000000000853e+01,3.159737844401793849e-03,4.731471755646573379e-02,1.319616274016535140e-01
6.520000000000000284e+01,3.051342269646040595e-03,4.713701129218037661e-02,1.313979632393851293e-01
6.529999999999999716e+01,2.942508713929232935e-03,4.696905701368236929e-02,1.310260999061981513e-01
6.540000000000000568e+01,2.835460956191155485e-03,4.680588618321259581e-02,1.308999356640592471e-01
6.550000000000000000e+01,2.732460341169039558e-03,4.664233231216153436e-02,1.310500732023338055e-01
6.560000000000000853e+01,2.635708765756950966e-03,4.647401075654636338e-02,1.314773311085189467e-01
6.570000000000000284e+01,2.547220877948095513e-03,4.629818174687366089e-02,1.321506259346771905e-01
6.579999999999999716e+01,2.468668793397557539e-03,4.611437002032844901e-02,1.330096321313871399e-01
6.590000000000000568e+01,2.401213441998899852e-03,4.592464805720924276e-02,1.339716487419375102e-01
6.600000000000000000e+01,2.345348437902923695e-03,4.573353278864224214e-02,1.349413307493663172e-01
6.610000000000000853e+01,2.300789938843830068e-03,4.554749387172245950e-02,1.358215957880666847e-01
6.620000000000000284e+01,2.266443659453836086e-03,4.537412210235938770e-02,1.365241031242697689e-01
6.629999999999999716e+01,2.240465938030920812e-03,4.522105554745629863e-02,1.369780693449752229e-01
6.640000000000000568e+01,2.220413968609591480e-03,4.509480282696484016e-02,1.371366396126602327e-01
6.650000000000000000e+01,2.203460302992126581e-03,4.499962976317837399e-02,1.369804341668485748e-01
6.660000000000000853e+01,2.186636796528299096e-03,4.493667895552776875e-02,1.365181816596537367e-01
6.670000000000000284e+01,2.167075525042787536e-03,4.490346633931918685e-02,1.357845461996635972e-01
6.679999999999999716e+01,2.142224858809539407e-03,4.489384566759822837e-02,1.348354010167636396e-01
6.690000000000000568e+01,2.110031611172013665e-03,4.489846046291631754e-02,1.337409526845321772e-01
6.700000000000000000e+01,2.069090374096980382e-03,4.490562863463187088e-02,1.325773149224342973e-01
6.710000000000000853e+01,2.018767087451590978e-03,4.490254365239905454e-02,1.314173740728387940e-01
6.720000000000000284e+01,1.959305765050033035e-03,4.487663893843579777e-02,1.303220320134625410e-01
6.729999999999999716e+01,1.891925574767237090e-03,4.481695197160144584e-02,1.293330580901144999e-01
6.740000000000000568e+01,1.818909447609826655e-03,4.471533707845797012e-02,1.284687126898555187e-01
6.750000000000000000e+01,1.743672325025000551e-03,4.456740273256671464e-02,1.277229498779772487e-01
6.760000000000000853e+01,1.670772491005601034e-03,4.437308224330224760e-02,1.270684017883546568e-01
6.770000000000000284e+01,1.605790704021036082e-03,4.413678070534206299e-02,1.264626483116809974e-01
6.779999999999999716e+01,1.554961207513174716e-03,4.386707449393404540e-02,1.258566901505397961e-01
6.790000000000000568e+01,1.524443820344779195e-03,4.357597390313126817e-02,1.252042287239322205e-01
6.800000000000000000e+01,1.519257331735241259e-03,4.327779734002566714e-02,1.244703492241940185e-01
6.810000000000000853e+01,1.542167041512962009e-03,4.298774812097768544e-02,1.236384264593656107e-01
6.820000000000000284e+01,1.593032970563669883e-03,4.272032986702263557e-02,1.227144023997209510e-01
6.829999999999999716e+01,1.668972146301645615e-03,4.248777616301530752e-02,1.217279192394117998e-01
6.840000000000000568e+01,1.765208907949357290e-03,4.229869219429833321e-02,1.207300957156734605e-01
6.850000000000000000e+01,1.876140855539703634e-03,4.215709756748076825e-02,1.197880338196470607e-01
6.860000000000000853e+01,1.996207539142539483e-03,4.206201330416244055e-02,1.189764954755763854e-01
6.870000000000000284e+01,2.120416738777869143e-03,4.200765621037780284e-02,1.183676310525299952e-01
6.879999999999999716e+01,2.244580241534906151e-03,4.198420740681578500e-02,1.180201315399979078e-01
6.890000000000000568e+01,2.365367939916265642e-03,4.197903270061239395e-02,1.179695610820972879e-01
6.900000000000000000e+01,2.480268619442907441e-03,4.197817202077401555e-02,1.182216834735642513e-01
6.910000000000000853e+01,2.587509676931844336e-03,4.196789376282794581e-02,1.187501608395156588e-01
6.920000000000000284e+01,2.685961141215620525e-03,4.193612486579197801e-02,1.194991166444216990e-01
6.929999999999999716e+01,2.775034552880379941e-03,4.187360694074244299e-02,1.203900009176957914e-01
6.940000000000000568e+01,2.854580745834746185e-03,4.177467865360189742e-02,1.213313541818010072e-01
6.950000000000000000e+01,2.924788579393901560e-03,4.163763394891802777e-02,1.222296962736686698e-01
6.960000000000000853e+01,2.986086738177274724e-03,4.146464915117827055e-02,1.229998802003506309e-01
6.970000000000000284e+01,3.039051464624811360e-03,4.126130890596158007e-02,1.235736698062909061e-01
6.979999999999999716e+01,3.084323764657046375e-03,4.103579307052302588e-02,1.239057974972294224e-01
6.990000000000000568e+01,3.122539821353363491e-03,4.079781575021404483e-02,1.239771785824438782e-01
7.000000000000000000e+01,3.154277881190457010e-03,4.055743336864041371e-02,1.237952488424863828e-01
7.010000000000000853e+01,3.180023729404186494e-03,4.032385760656519852e-02,1.233915752991417980e-01
7.020000000000000284e+01,3.200155195151974108e-03,4.010441559358284003e-02,1.228170254739200107e-01
7.029999999999999716e+01,3.214944199457942312e-03,3.990378794249264949e-02,1.221349276358266039e-01
7.040000000000000568e+01,3.224573020126706834e-03,3.972362198848437831e-02,1.214128507474616508e-01
7.050000000000000000e+01,3.229160023658245084e-03,3.956256541927867521e-02,1.207138726229099734e-01
7.060000000000000853e+01,3.228789340428433845e-03,3.941670308636617548e-02,1.200884281610997278e-01
7.070000000000000284e+01,3.223538941258285474e-03,3.928031991547507873e-02,1.195679304921618141e-01
7.079999999999999716e+01,3.213502284434780008e-03,3.914686787862296097e-02,1.191612271626918129e-01
7.090000000000000568e+01,3.198800008694883696e-03,3.900999272477739810e-02,1.188545454396585099e-01
7.100000000000000000e+01,3.179579861211432549e-03,3.886447786889519335e-02,1.186149645669002523e-01
7.110000000000000853e+01,3.156004954712510018e-03,3.870698417905624883e-02,1.183968006490833114e-01
7.120000000000000284e+01,3.128232322953952965e-03,3.853649839869588423e-02,1.181497966497291191e-01
7.129999999999999716e+01,3.096385372817477954e-03,3.835444294145880922e-02,1.178277958887490734e-01
7.140000000000000568e+01,3.060525016209830057e-03,3.816444118038601202e-02,1.173966413170164647e-01
7.150000000000000000e+01,3.020624819332645532e-03,3.797177244163241899e-02,1.168402903035549723e-01
7.160000000000000853e+01,2.976555326914586200e-03,3.778258797685409009e-02,1.161644470117476347e-01
7.170000000000000284e+01,2.928081797853737851e-03,3.760299080827563672e-02,1.153973092518262855e-01
7.179999999999999716e+01,2.874878034290064260e-03,3.743810447498354538e-02,1.145872832539699127e-01
7.190000000000000568e+01,2.816557056963648557e-03,3.729126325608003029e-02,1.137977706896099450e-01
7.200000000000000000e+01,2.752717389708081355e-03,3.716344480372690828e-02,1.130994327273016353e-01
7.210000000000000853e+01,2.683002000566818163e-03,3.705303399556364452e-02,1.125607192487425301e-01
7.220000000000000284e+01,2.607165728334250813e-03,3.695595787355949319e-02,1.122378809620084433e-01
7.229999999999999716e+01,2.525146428193656128e-03,3.686617492752230357e-02,1.121660254766545101e-01
7.240000000000000568e+01,2.437135005025087547e-03,3.677644903508375113e-02,1.123528411063290655e-01
7.250000000000000000e+01,2.343639776205753544e-03,3.667929956068255448e-02,1.127762464200585402e-01
7.260000000000000853e+01,2.245540882289981822e-03,3.656800004127214176e-02,1.133864551703090973e-01
7.270000000000000284e+01,2.144130305928837986e-03,3.643749853683468654e-02,1.141120111316169666e-01
7.279999999999999716e+01,2.041132018786947881e-03,3.628514892398472524e-02,1.148685776488397176e-01
7.290000000000000568e+01,1.938694374847221976e-03,3.611116814972697292e-02,1.155689009850611321e-01
7.300000000000000000e+01,1.839342975749338202e-03,3.591876485038508759e-02,1.161324348730058548e-01
7.310000000000000853e+01,1.745877715513793893e-03,3.571391712504394522e-02,1.164934702621966967e-01
7.320000000000000284e+01,1.661195552127872361e-03,3.550481100516426902e-02,1.166070598893904631e-01
7.329999999999999716e+01,1.588026986258902866e-03,3.530098665237049044e-02,1.164524149025706196e-01
7.340000000000000568e+01,1.528597174930019934e-03,3.511227581043314949e-02,1.160337218352325422e-01
7.350000000000000000e+01,1.484264177502526028e-03,3.494764810619677836e-02,1.153784950895397760e-01
7.360000000000000853e+01,1.455231112472480087e-03,3.481410869199358382e-02,1.145336911391899720e-01
7.370000000000000284e+01,1.440440329898958708e-03,3.471579675042504171e-02,1.135599212241446276e-01
7.379999999999999716e+01,1.437707906067672370e-03,3.465341628714133787e-02,1.125242509671219859e-01
7.390000000000000568e+01,1.444064306938768133e-03,3.462408598698647755e-02,1.114922785060237925e-01
7.400000000000000000e+01,1.456192833014680922e-03,3.462163072987183704e-02,1.105204017794460675e-01
7.410000000000000853e+01,1.470847114071283839e-03,3.463726797292519116e-02,1.096493364094937445e-01
7.420000000000000284e+01,1.485172625951767947e-03,3.466058414755598949e-02,1.088999205707721074e-01
7.429999999999999716e+01,1.496912626603539220e-03,3.468066173357028242e-02,1.082719666934665176e-01
7.440000000000000568e+01,1.504515067544175654e-03,3.468721067748596620e-02,1.077464085206570055e-01
7.450000000000000000e+01,1.507168796228162098e-03,3.467157406044526352e-02,1.072903733129469683e-01
7.460000000000000853e+01,1.504793706021194995e-03,3.462750849201980119e-02,1.068642695583586072e-01
7.470000000000000284e+01,1.498000081765565872e-03,3.455167548229087782e-02,1.064296723734632216e-01
7.479999999999999716e+01,1.488022695012665561e-03,3.444381464219785360e-02,1.059567585109788129e-01
7.490000000000000568e+01,1.476627346547003655e-03,3.430660016087185016e-02,1.054302306256524741e-01
7.500000000000000000e+01,1.465982580223297365e-03,3.414520854654542331e-02,1.048529666354869189e-01
7.510000000000000853e+01,1.458488782922412203e-03,3.396664921133688703e-02,1.042469423737037992e-01
7.520000000000000284e+01,1.456563107871979056e-03,3.377893067149217304e-02,1.036512670798760138e-01
7.529999999999999716e+01,1.462392977083462609e-03,3.359015299903431867e-02,1.031174584978594155e-01
7.540000000000000568e+01,1.477690368205754551e-03,3.340762881953412977e-02,1.027024076955576903e-01
7.550000000000000000e+01,1.503494172938847455e-03,3.323713640778915707e-02,1.024598605183973110e-01
7.560000000000000853e+01,1.540066333534192760e-03,3.308239563572068498e-02,1.024316229741599887e-01
7.570000000000000284e+01,1.586904229280390989e-03,3.294482950928269427e-02,1.026399509702735913e-01
7.579999999999999716e+01,1.642856744084980961e-03,3.282363360317689521e-02,1.030825460145457784e-01
7.590000000000000568e+01,1.706303593330224739e-03,3.271613009153331170e-02,1.037311541002324394e-01
7.600000000000000000e+01,1.775349780485741642e-03,3.261834126088555136e-02,1.045340288486812930e-01
7.610000000000000853e+01,1.847997994470409544e-03,3.252568801501660306e-02,1.054217108677317910e-01
7.620000000000000284e+01,1.922280381817835981e-03,3.243370651547493322e-02,1.063149722903625749e-01
7.629999999999999716e+01,1.996347285464074132e-03,3.233868126919733216e-02,1.071335430515726744e-01
7.640000000000000568e+01,2.068519931773618765e-03,3.223811211162225243e-02,1.078043567447938278e-01
7.650000000000000000e+01,2.137317278904474292e-03,3.213096068368626740e-02,1.082683852882189851e-01
7.660000000000000853e+01,2.201466720300827677e-03,3.201765418715993988e-02,1.084855090453037962e-01
7.670000000000000284e+01,2.259906227103264907e-03,3.189985660590154842e-02,1.084371841263276348e-01
7.680000000000001137e+01,2.311783124516035050e-03,3.178004755258535124e-02,1.081268861472647752e-01
7.690000000000000568e+01,2.356452571854821942e-03,3.166097398527215750e-02,1.075784469959335937e-01
7.700000000000000000e+01,2.393477126443319548e-03,3.154505790311683960e-02,1.068324991160577997e-01
7.710000000000000853e+01,2.422627470147653995e-03,3.143385080031849826e-02,1.059413426718984752e-01
7.720000000000000284e+01,2.443883406795407682e-03,3.132762092471450682e-02,1.049626832850489716e-01
7.730000000000001137e+01,2.457433524644079669e-03,3.122514138616275942e-02,1.039528542941330624e-01
7.740000000000000568e+01,2.463671431346267475e-03,3.112371775759129391e-02,1.029603049240958718e-01
7.750000000000000000e+01,2.463186194056599370e-03,3.101945780370546010e-02,1.020202374730863476e-01
7.760000000000000853e+01,2.456744587719708259e-03,3.090774977232384202e-02,1.011512327626137853e-01
7.770000000000000284e+01,2.445263019107538939e-03,3.078388583932164038e-02,1.003544623122469698e-01
7.780000000000001137e+01,2.429767633767626264e-03,3.064374826981182062e-02,9.961566691497229786e-02
7.790000000000000568e+01,2.411342210118981155e-03,3.048446913519016477e-02,9.890958392097241869e-02
7.800000000000000000e+01,2.391065034992527049e-03,3.030497883583992483e-02,9.820607064252291629e-02
7.810000000000000853e+01,2.369937967983631964e-03,3.010637150800289999e-02,9.747691367623062542e-02
7.820000000000000284e+01,2.348813087877755362e-03,2.989203389858852492e-02,9.670227100232181572e-02
7.830000000000001137e+01,2.328324213860237350e-03,2.966750674521136458e-02,9.587582339560971056e-02
7.840000000000000568e+01,2.308831605167380955e-03,2.944007357015232182e-02,9.500793311051501655e-02
7.850000000000000000e+01,2.290387711738678476e-03,2.921810117475384314e-02,9.412635226321323934e-02
7.860000000000000853e+01,2.272729732460498312e-03,2.901018843393084884e-02,9.327426610544047036e-02
7.870000000000000284e+01,2.255301217444977309e-03,2.882421242093375843e-02,9.250571874259415350e-02
7.880000000000001137e+01,2.237300818758742021e-03,2.866638777309488476e-02,9.187879274316956835e-02
7.890000000000000568e+01,2.217752581842033673e-03,2.854046847742272922e-02,9.144731648684792380e-02
7.900000000000000000e+01,2.195589757895720969e-03,2.844721321202424436e-02,9.125229660351939776e-02
7.910000000000000853e+01,2.169743390806003029e-03,2.838420276579579904e-02,9.131456669844031926e-02
7.920000000000000284e+01,2.139227726112669179e-03,2.834604511471378041e-02,9.163011584216597394e-02
7.930000000000001137e+01,2.103216289537527400e-03,2.832494208457422141e-02,9.216910218836983637e-02
7.940000000000000568e+01,2.061104625980875009e-03,2.831153647850185098e-02,9.287875861705434388e-02
7.950000000000000000e+01,2.012557706963236537e-03,2.829592240073996318e-02,9.368953892817391549e-02
7.960000000000000853e+01,1.957541575291016356e-03,2.826868977728368842e-02,9.452324997073835444e-02
7.970000000000000284e+01,1.896339835582371664e-03,2.822188387553565755e-02,9.530173257779155083e-02
7.980000000000001137e+01,1.829556117800291417e-03,2.814978447622385957e-02,9.595484488575402315e-02
7.990000000000000568e+01,1.758103714885465721e-03,2.804943849164314232e-02,9.642688617917619109e-02
8.000000000000000000e+01,1.683183275671859026e-03,2.792090820331481066e-02,9.668099639126463696e-02
8.010000000000000853e+01,1.606248751725792082e-03,2.776722215583877357e-02,9.670137105626154528e-02
8.020000000000000284e+01,1.528960793850876743e-03,2.759403751575647060e-02,9.649332315323068399e-02
8.030000000000001137e+01,1.453125622312241442e-03,2.740904347759366352e-02,9.608133380091238296e-02
8.040000000000000568e+01,1.380616442785331062e-03,2.722115691672554599e-02,9.550531330076106329e-02
8.050000000000000000e+01,1.313274622246158371e-03,2.703958445678588535e-02,9.481538848500628558e-02
8.060000000000000853e+01,1.252790385840371742e-03,2.687284683212490255e-02,9.406566836666661879e-02
8.070000000000000284e+01,1.200569100755018766e-03,2.672787670673775276e-02,9.330761396053240120e-02
8.080000000000001137e+01,1.157599181856589507e-03,2.660930284737486259e-02,9.258380703641144738e-02
8.090000000000000568e+01,1.124347931486065081e-03,2.651901623529571636e-02,9.192300000022929352e-02
8.100000000000000000e+01,1.100715258216275342e-03,2.645607624126944737e-02,9.133725231563803726e-02
8.110000000000000853e+01,1.086065624850676399e-03,2.641696343517962314e-02,9.082167659051901265e-02
8.120000000000000284e+01,1.079336393765974872e-03,2.639613133909266690e-02,9.035686946572087097e-02
8.130000000000001137e+01,1.079196499046828316e-03,2.638676566386434497e-02,8.991360864925450336e-02
8.140000000000000568e+01,1.084216482414689185e-03,2.638163559083814627e-02,8.945900393046148091e-02
8.150000000000000000e+01,1.093014880938700901e-03,2.637392006713719372e-02,8.896309654111400622e-02
8.160000000000000853e+01,1.104361269285695406e-03,2.635790907054800722e-02,8.840491952383187912e-02
8.170000000000000284e+01,1.117232955013681538e-03,2.632950785032918753e-02,8.777719883708981485e-02
8.180000000000001137e+01,1.130833614254457336e-03,2.628650409765317247e-02,8.708910347419680786e-02
8.190000000000000568e+01,1.144586634937752936e-03,2.622858853167043397e-02,8.636667983777421287e-02
8.200000000000000000e+01,1.158115519917669173e-03,2.615714628373777204e-02,8.565081668080641586e-02
8.210000000000000853e+01,1.171220860583771072e-03,2.607485897774645262e-02,8.499281113642295771e-02
8.220000000000000284e+01,1.183859868336747988e-03,2.598517556758105085e-02,8.444788934267362379e-02
8.230000000000001137e+01,1.196131109521608813e-03,2.589172317127389975e-02,8.406739615433975188e-02
8.240000000000000568e+01,1.208264249670564731e-03,2.579773575456714360e-02,8.389075546500748826e-02
8.250000000000000000e+01,1.220612382640590046e-03,2.570557659688600671e-02,8.393857573270174788e-02
8.260000000000000853e+01,1.233642977516164439e-03,2.561641841267814704e-02,8.420825447979445044e-02
8.270000000000000284e+01,1.247922752295762194e-03,2.553012312251936450e-02,8.467301656201964288e-02
8.280000000000001137e+01,1.264092061869584189e-03,2.544533413126352089e-02,8.528458354855845969e-02
8.290000000000000568e+01,1.282825846754285853e-03,2.535976258983349899e-02,8.597887447072764810e-02
8.300000000000000000e+01,1.304780833253166945e-03,2.527062104072964194e-02,8.668357504891391341e-02
8.310000000000000853e+01,1.330532199677850582e-03,2.517513810907753488e-02,8.732624020036451606e-02
8.320000000000000284e+01,1.360506512280677989e-03,2.507107889872522283e-02,8.784177095299061655e-02
8.330000000000001137e+01,1.394920272505626151e-03,2.495719767446527917e-02,8.817846551411201439e-02
8.340000000000000568e+01,1.433733791425023793e-03,2.483356014076297871e-02,8.830221460461051830e-02
8.350000000000000000e+01,1.476627937961198182e-03,2.470168969319388313e-02,8.819869411439129614e-02
8.360000000000000853e+01,1.523007147705952337e-03,2.456451286976228318e-02,8.787358265958265802e-02
8.370000000000000284e+01,1.572027367140017102e-03,2.442610244633854413e-02,8.735092684865618240e-02
8.380000000000001137e+01,1.622643804271658823e-03,2.429124089473672782e-02,8.666983999134403316e-02
8.390000000000000568e+01,1.673671395912980624e-03,2.416485102511402999e-02,8.587979554552142847e-02
8.400000000000000000e+01,1.723850799849804740e-03,2.405136207650196770e-02,8.503489423151974758e-02
8.410000000000000853e+01,1.771913899123969032e-03,2.395409456920938665e-02,8.418764641244254332e-02
8.420000000000000284e+01,1.816644504332913827e-03,2.387475157973185935e-02,8.338298538556922213e-02
8.430000000000001137e+01,1.856931558081937684e-03,2.381309421845754018e-02,8.265334171515709150e-02
8.440000000000000568e+01,1.891813391244067310e-03,2.376685460714747858e-02,8.201557751403075469e-02
8.450000000000000000e+01,1.920512392824703192e-03,2.373190428529599327e-02,8.147034632668800902e-02
8.460000000000000853e+01,1.942459913149978488e-03,2.370265703935701268e-02,8.100402932568095959e-02
8.470000000000000284e+01,1.957311446188031608e-03,2.367265129275243976e-02,8.059290960680291771e-02
8.480000000000001137e+01,1.964952233985499223e-03,2.363523503385510371e-02,8.020883262554372173e-02
8.490000000000000568e+01,1.965493495701777383e-03,2.358426860688625157e-02,7.982537713488450926e-02
8.500000000000000000e+01,1.959259539695769499e-03,2.351476595165466477e-02,7.942355490310892829e-02
8.510000000000000853e+01,1.946766135127349145e-03,2.342340906503752665e-02,7.899621482586072219e-02
8.520000000000000284e+01,1.928690688770118679e-03,2.330888873740241674e-02,7.855056051452619093e-02
8.530000000000001137e+01,1.905835060279234983e-03,2.317204363741304229e-02,7.810843377514607722e-02
8.540000000000000568e+01,1.879082227598221537e-03,2.301578773483039381e-02,7.770425051244383985e-02
8.550000000000000000e+01,1.849348530073459743e-03,2.284483296380363307e-02,7.738072337723110594e-02
8.560000000000000853e+01,1.817533800548534013e-03,2.266523059446620691e-02,7.718280003882438400e-02
8.570000000000000284e+01,1.784472313998665014e-03,2.248377179720382341e-02,7.715058795419463267e-02
8.580000000000001137e+01,1.750887959896375076e-03,2.230730474824314802e-02,7.731235717839596289e-02
8.590000000000000568e+01,1.717357248413397359e-03,2.214204030957276845e-02,7.767887639295292801e-02
8.600000000000000000e+01,1.684283482860639237e-03,2.199292688144196400e-02,7.824020405715627346e-02
8.610000000000000853e+01,1.651884585589447106e-03,2.186317314335974385e-02,7.896558699113544189e-02
8.620000000000000284e+01,1.620195682664245067e-03,2.175398204156464566e-02,7.980643875112088115e-02
8.630000000000001137e+01,1.589085844421979886e-03,2.166453084753029029e-02,8.070172348931242690e-02
8.640000000000000568e+01,1.558286701052750012e-03,2.159219526898389918e-02,8.158467935882866839e-02
8.650000000000000000e+01,1.527429372022134739e-03,2.153297832492241659e-02,8.238975770064396742e-02
8.660000000000000853e+01,1.496085546576987092e-03,2.148207565177197645e-02,8.305885562789708243e-02
8.670000000000000284e+01,1.463808698131007033e-03,2.143449374011292471e-02,8.354623306086028656e-02
8.680000000000001137e+01,1.430172193343195574e-03,2.138563779534303003e-02,8.382180393624290293e-02
8.690000000000000568e+01,1.394802207581444979e-03,2.133179866928356511e-02,8.387271173835887661e-02
8.700000000000000000e+01,1.357404597287036442e-03,2.127048876567845873e-02,8.370323659195028076e-02
8.710000000000000853e+01,1.317785979294440165e-03,2.120060016690335225e-02,8.333316215982690400e-02
8.720000000000000284e+01,1.275870081900024001e-03,2.112238097119533212e-02,8.279479143313905887e-02
